bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
1400498,1791,SR4,4,Passed,2021-01-11,"Relative to the election of members of the Senate Committee on Rules.","Relative to the election of members of the Senate Committee on Rules.",0,,2021-01-11,"Read. Adopted.",https://legiscan.com/CA/bill/SR4/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SR4
1422173,1791,SR5,4,Passed,2021-02-12,"Relative to Slavery and Human Trafficking Prevention Month.","Relative to Slavery and Human Trafficking Prevention Month.",0,,2021-02-12,"Read. Adopted. (Ayes 32. Noes 0. Page 192.)",https://legiscan.com/CA/bill/SR5/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SR5
1429115,1791,SR6,4,Passed,2021-04-19,"Relative to reproductive health.","Relative to reproductive health.",0,,2021-04-19,"Read. Adopted. (Ayes 29. Noes 8. Page 834.)",https://legiscan.com/CA/bill/SR6/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SR6
1433190,1791,SR7,4,Passed,2021-02-12,"Relative to California Girls and Women in Sports Week.","Relative to California Girls and Women in Sports Week.",0,,2021-02-12,"Read. Adopted. (Ayes 32. Noes 0. Page 193.)",https://legiscan.com/CA/bill/SR7/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SR7
1434871,1791,SR8,1,Introduced,2021-02-02,"Relative to solidarity with Indian farmers.","Relative to solidarity with Indian farmers.",489,"Senate Rules",2021-02-02,"Introduced. Referred to Com. on RLS.",https://legiscan.com/CA/bill/SR8/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SR8
1450113,1791,SR9,4,Passed,2021-02-16,"Relative to the election of members of the Senate Committee on Rules.","Relative to the election of members of the Senate Committee on Rules.",0,,2021-02-16,"Read. Adopted. (Ayes 33. Noes 0. Page 203.)",https://legiscan.com/CA/bill/SR9/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SR9
1451131,1791,SR10,4,Passed,2021-03-01,"Relative to Japanese American concentration camps.","Relative to Japanese American concentration camps.",0,,2021-03-01,"Read. Adopted. (Ayes 35. Noes 0. Page 342.)",https://legiscan.com/CA/bill/SR10/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SR10
1453532,1791,SR11,4,Passed,2021-03-08,"Relative to International Women’s Day.","Relative to International Women’s Day.",0,,2021-03-08,"Read. Adopted. (Ayes 35. Noes 0. Page 399.)",https://legiscan.com/CA/bill/SR11/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SR11
1453533,1791,SR12,4,Passed,2021-03-18,"Relative to hate crimes.","Relative to hate crimes.",0,,2021-03-18,"Read. Adopted. (Ayes 36. Noes 0. Page 546.)",https://legiscan.com/CA/bill/SR12/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SR12
1471519,1791,SR13,4,Passed,2021-03-15,"Relative to Women’s Military History Week.","Relative to Women’s Military History Week.",0,,2021-03-15,"Read. Adopted. (Ayes 39. Noes 0. Page 494.)",https://legiscan.com/CA/bill/SR13/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SR13
1471520,1791,SR14,4,Passed,2021-03-22,"Relative to Social Work Month.","Relative to Social Work Month.",0,,2021-03-22,"Read. Adopted. (Ayes 37. Noes 0. Page 568.)",https://legiscan.com/CA/bill/SR14/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SR14
1471521,1791,SR15,4,Passed,2021-03-15,"Relative to Women’s History Month.","Relative to Women’s History Month.",0,,2021-03-15,"Read. Adopted. (Ayes 39. Noes 0. Page 483.)",https://legiscan.com/CA/bill/SR15/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SR15
1474182,1791,SR16,4,Passed,2021-03-25,"Relative to commemorating the 200th Anniversary of Greek Independence.","Relative to commemorating the 200th Anniversary of Greek Independence.",0,,2021-03-25,"Read. Adopted. (Ayes 38. Noes 0. Page 611.)",https://legiscan.com/CA/bill/SR16/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SR16
1478619,1791,SR17,4,Passed,2021-03-25,"Relative to Cesar Chavez Day.","Relative to Cesar Chavez Day.",0,,2021-03-25,"Read. Adopted. (Ayes 38. Noes 0. Page 611.)",https://legiscan.com/CA/bill/SR17/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SR17
1478620,1791,SR18,4,Passed,2021-03-22,"Relative to National Surveyors Week.","Relative to National Surveyors Week.",0,,2021-03-22,"Read. Adopted. (Ayes 35. Noes 0. Page 569.)",https://legiscan.com/CA/bill/SR18/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SR18
1478621,1791,SR19,4,Passed,2021-03-15,"Relative to the election of members of the Senate Committee on Rules.","Relative to the election of members of the Senate Committee on Rules.",0,,2021-03-15,"Read. Adopted. (Ayes 39. Noes 0. Page 494.)",https://legiscan.com/CA/bill/SR19/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SR19
1482847,1791,SR20,4,Passed,2021-05-03,"Relative to Tardive Dyskinesia Awareness Week.","Relative to Tardive Dyskinesia Awareness Week.",0,,2021-05-03,"Read. Adopted. (Ayes 36. Noes 0. Page 1004.)",https://legiscan.com/CA/bill/SR20/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SR20
1482848,1791,SR21,4,Passed,2021-04-26,"Relative to Mosquito Awareness Week.","Relative to Mosquito Awareness Week.",0,,2021-04-26,"Read. Adopted. (Ayes 38. Noes 0. Page 913.)",https://legiscan.com/CA/bill/SR21/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SR21
1484369,1791,SR22,4,Passed,2021-04-08,"Relative to Nowrūz.","Relative to Nowrūz.",0,,2021-04-08,"Read. Adopted. (Ayes 38. Noes 0. Page 714.)",https://legiscan.com/CA/bill/SR22/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SR22
1484370,1791,SR23,4,Passed,2021-05-03,"Relative to Cinco de Mayo Week.","Relative to Cinco de Mayo Week.",0,,2021-05-03,"Read. Adopted. (Ayes 37. Noes 0. Page 990.)",https://legiscan.com/CA/bill/SR23/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SR23
1491588,1791,SR24,4,Passed,2021-04-29,"Relative to crime victims.","Relative to crime victims.",0,,2021-04-29,"Read. Adopted. (Ayes 36. Noes 0. Page 973.)",https://legiscan.com/CA/bill/SR24/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SR24
1491589,1791,SR25,4,Passed,2021-04-15,"Relative to Tamil Heritage Day.","Relative to Tamil Heritage Day.",0,,2021-04-15,"Read. Adopted. (Ayes 38. Noes 0. Page 801.)",https://legiscan.com/CA/bill/SR25/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SR25
1492422,1791,SR26,4,Passed,2021-04-19,"Relative to Cambodian Genocide Memorial Week.","Relative to Cambodian Genocide Memorial Week.",0,,2021-04-19,"Read. Adopted. (Ayes 37. Noes 0. Page 834.)",https://legiscan.com/CA/bill/SR26/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SR26
1493524,1791,SR27,4,Passed,2021-05-03,"Relative to Financial Capability Month.","Relative to Financial Capability Month.",0,,2021-05-03,"Read. Adopted. (Ayes 36. Noes 0. Page 1008.)",https://legiscan.com/CA/bill/SR27/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SR27
1500883,1791,SR28,4,Passed,2021-04-26,"Relative to sexual assault.","Relative to sexual assault.",0,,2021-04-26,"Read. Adopted. (Ayes 38. Noes 0. Page 911.)",https://legiscan.com/CA/bill/SR28/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SR28
1500884,1791,SR29,4,Passed,2021-04-26,"Relative to the Commemoration of the Anniversary of the Armenian Genocide of 1915–1923.","Relative to the Commemoration of the Anniversary of the Armenian Genocide of 1915–1923.",0,,2021-04-26,"Read. Adopted. (Ayes 38. Noes 0. Page 911.)",https://legiscan.com/CA/bill/SR29/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SR29
1501655,1791,SR30,4,Passed,2021-05-03,"Relative to Autism Awareness Month.","Relative to Autism Awareness Month.",0,,2021-05-03,"Read. Adopted. (Ayes 36. Noes 0. Page 1008.)",https://legiscan.com/CA/bill/SR30/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SR30
1505164,1791,SR31,4,Passed,2021-05-17,"Relative to Harvey Milk Day.","Relative to Harvey Milk Day.",0,,2021-05-17,"Read. Adopted. (Ayes 37. Noes 0. Page 1111.)",https://legiscan.com/CA/bill/SR31/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SR31
1505165,1791,SR32,4,Passed,2021-05-24,"Relative to Asian and Pacific Islander American Heritage Month.","Relative to Asian and Pacific Islander American Heritage Month.",0,,2021-05-24,"Read. Adopted. (Ayes 40. Noes 0. Page 1227.)",https://legiscan.com/CA/bill/SR32/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SR32
1505860,1791,SR33,4,Passed,2021-05-20,"Relative to military and veteran caregivers.","Relative to military and veteran caregivers.",0,,2021-05-20,"Read. Adopted. (Ayes 35. Noes 0. Page 1128.)",https://legiscan.com/CA/bill/SR33/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SR33
1506759,1791,SR34,4,Passed,2021-05-13,"Relative to Armed Forces Day.","Relative to Armed Forces Day.",0,,2021-05-13,"Read. Adopted. (Ayes 38. Noes 0. Page 1092.)",https://legiscan.com/CA/bill/SR34/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SR34
1506760,1791,SR35,4,Passed,2021-05-13,"Relative to California Peace Officers’ Memorial Day.","Relative to California Peace Officers’ Memorial Day.",0,,2021-05-13,"Read. Adopted. (Ayes 38. Noes 0. Page 1088.)",https://legiscan.com/CA/bill/SR35/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SR35
1509788,1791,SR36,4,Passed,2021-06-07,"Relative to Lupus Awareness Month.","Relative to Lupus Awareness Month.",0,,2021-06-07,"Read. Adopted. (Ayes 40. Noes 0. Page 1434.)",https://legiscan.com/CA/bill/SR36/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SR36
1509789,1791,SR37,4,Passed,2021-06-07,"Relative to Fibromyalgia Awareness Month.","Relative to Fibromyalgia Awareness Month.",0,,2021-06-07,"Read. Adopted. (Ayes 40. Noes 0. Page 1435.)",https://legiscan.com/CA/bill/SR37/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SR37
1509790,1791,SR38,4,Passed,2021-06-07,"Relative to Music Changing Lives Month.","Relative to Music Changing Lives Month.",0,,2021-06-07,"Read. Adopted. (Ayes 39. Noes 0. Page 1435.)",https://legiscan.com/CA/bill/SR38/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SR38
1511945,1791,SR39,4,Passed,2021-06-21,"Relative to Lesbian, Gay, Bisexual, Transgender, and Queer (LGBTQ+) Pride Month.","Relative to Lesbian, Gay, Bisexual, Transgender, and Queer (LGBTQ+) Pride Month.",0,,2021-06-21,"Read. Adopted. (Ayes 35. Noes 0. Page 1576.)",https://legiscan.com/CA/bill/SR39/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SR39
1514147,1791,SR40,4,Passed,2021-06-21,"Relative to the 49th anniversary of Title IX.","Relative to the 49th anniversary of Title IX.",0,,2021-06-21,"Read. Adopted. (Ayes 39. Noes 0. Page 1577.)",https://legiscan.com/CA/bill/SR40/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SR40
1515563,1791,SR41,4,Passed,2021-07-12,"Relative to motorcycle profiling.","Relative to motorcycle profiling.",0,,2021-07-12,"Read. Adopted. (Ayes 39. Noes 0. Page 1904.)",https://legiscan.com/CA/bill/SR41/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SR41
1515564,1791,SR42,1,Introduced,2021-06-10,"Relative to the 84th anniversary of the introduction of SPAM to the United States.","Relative to the 84th anniversary of the introduction of SPAM to the United States.",489,"Senate Rules",2021-06-10,"Introduced. Referred to Com. on RLS.",https://legiscan.com/CA/bill/SR42/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SR42
1515972,1791,SR43,4,Passed,2021-07-12,"Relative to public safety.","Relative to public safety.",0,,2021-07-12,"Read. Adopted. (Ayes 39. Noes 0. Page 1904.)",https://legiscan.com/CA/bill/SR43/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SR43
1519121,1791,SR44,4,Passed,2021-09-01,"Relative to the California State University Class of 4 Million.","Relative to the California State University Class of 4 Million.",0,,2021-09-01,"Read. Adopted. (Ayes 39. Noes 0. Page 2306.)",https://legiscan.com/CA/bill/SR44/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SR44
1519265,1791,SR45,1,Introduced,2021-07-14,"Relative to academic freedom.","Relative to academic freedom.",482,"Senate Judiciary",2021-08-18,"Re-referred to Com. on JUD.",https://legiscan.com/CA/bill/SR45/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SR45
1519266,1791,SR46,4,Passed,2021-08-23,"Relative to public health.","Relative to public health.",0,,2021-08-23,"Read. Adopted. (Ayes 37. Noes 0. Page 2090.)",https://legiscan.com/CA/bill/SR46/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SR46
1519353,1791,SR47,4,Passed,2021-09-07,"Relative to the 20th Anniversary of September 11th.","Relative to the 20th Anniversary of September 11th.",0,,2021-09-07,"Read. Adopted. (Ayes 37. Noes 0. Page 2461.)",https://legiscan.com/CA/bill/SR47/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SR47
1521757,1791,SR48,4,Passed,2021-09-01,"Relative to Newborn Falls Awareness Week.","Relative to Newborn Falls Awareness Week.",0,,2021-09-01,"Read. Adopted. (Ayes 39. Noes 0. Page 2307.)",https://legiscan.com/CA/bill/SR48/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SR48
1521758,1791,SR49,4,Passed,2021-09-01,"Relative to Women’s Equality Day.","Relative to Women’s Equality Day.",0,,2021-09-01,"Read. Adopted. (Ayes 39. Noes 0. Page 2308.)",https://legiscan.com/CA/bill/SR49/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SR49
1521759,1791,SR50,4,Passed,2021-09-01,"Relative to probation.","Relative to probation.",0,,2021-09-01,"Read. Adopted. (Ayes 39. Noes 0. Page 2308.)",https://legiscan.com/CA/bill/SR50/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SR50
1521806,1791,SR51,1,Introduced,2021-08-17,"Relative to the Afghan War.","Relative to the Afghan War.",489,"Senate Rules",2021-08-17,"Introduced. Referred to Com. on RLS.",https://legiscan.com/CA/bill/SR51/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SR51
1521871,1791,SR52,4,Passed,2021-09-10,"Relative to the history of baseball in Asian and Pacific Islander communities.","Relative to the history of baseball in Asian and Pacific Islander communities.",0,,2021-09-10,"Read. Adopted. (Ayes 37. Noes 0. Page 2614.)",https://legiscan.com/CA/bill/SR52/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SR52
1521872,1791,SR53,4,Passed,2021-09-01,"Relative to Pain Awareness Month and Women In Pain Awareness Day.","Relative to Pain Awareness Month and Women In Pain Awareness Day.",0,,2021-09-01,"Read. Adopted. (Ayes 39. Noes 0. Page 2308.)",https://legiscan.com/CA/bill/SR53/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SR53
1521873,1791,SR54,4,Passed,2021-09-01,"Relative to California Farmer and Farmworker Month.","Relative to California Farmer and Farmworker Month.",0,,2021-09-01,"Read. Adopted. (Ayes 39. Noes 0. Page 2282.)",https://legiscan.com/CA/bill/SR54/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SR54
1521874,1791,SR55,4,Passed,2021-09-10,"Relative to Italian American Heritage Month.","Relative to Italian American Heritage Month.",0,,2021-09-10,"Read. Adopted. (Ayes 37. Noes 0. Page 2632.)",https://legiscan.com/CA/bill/SR55/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SR55
1521875,1791,SR56,1,Introduced,2021-08-18,"Relative to the California-Taiwan bilateral relationship.","Relative to the California-Taiwan bilateral relationship.",489,"Senate Rules",2021-08-18,"Introduced. Referred to Com. on RLS.",https://legiscan.com/CA/bill/SR56/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SR56
1521964,1791,SR57,1,Introduced,2021-08-19,"Relative to school meals.","Relative to school meals.",2523,"Senate Agriculture",2021-09-01,"Re-referred to Com. on AGRI.",https://legiscan.com/CA/bill/SR57/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SR57
1522051,1791,SR58,4,Passed,2021-09-10,"Relative to Concrete Pipe Week.","Relative to Concrete Pipe Week.",0,,2021-09-10,"Read. Adopted. (Ayes 37. Noes 0. Page 2615.)",https://legiscan.com/CA/bill/SR58/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SR58
1522305,1791,SR59,4,Passed,2021-09-10,"Relative to Ruby Bridges Day.","Relative to Ruby Bridges Day.",0,,2021-09-10,"Read. Adopted. (Ayes 36. Noes 0. Page 2615.)",https://legiscan.com/CA/bill/SR59/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SR59
1522609,1791,SR60,1,Introduced,2021-08-30,"Relative to Speed Safety Awareness Month.","Relative to Speed Safety Awareness Month.",489,"Senate Rules",2021-08-30,"Introduced. Referred to Com. on RLS.",https://legiscan.com/CA/bill/SR60/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SR60
1522686,1791,SR61,1,Introduced,2021-08-31,"Relative to Unaccompanied Women Experiencing Homelessness Awareness Month.","Relative to Unaccompanied Women Experiencing Homelessness Awareness Month.",489,"Senate Rules",2021-08-31,"Introduced. Referred to Com. on RLS.",https://legiscan.com/CA/bill/SR61/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SR61
1522962,1791,SR62,1,Introduced,2021-09-07,"Relative to air resources.","Relative to air resources.",489,"Senate Rules",2021-09-07,"Introduced. Referred to Com. on RLS.",https://legiscan.com/CA/bill/SR62/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SR62
1385453,1791,SCR1,4,Passed,2021-01-12,"Legislative Counsel of California.","Relative to the selection of the Legislative Counsel of California.",0,,2021-01-12,"Chaptered by Secretary of State. Res. Chapter 1, Statutes of 2021.",https://legiscan.com/CA/bill/SCR1/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SCR1
1385572,1791,SCR2,4,Passed,2021-05-14,"Black April Memorial Month.","Relative to Black April Memorial Month.",0,,2021-05-14,"Chaptered by Secretary of State. Res. Chapter 34, Statutes of 2021.",https://legiscan.com/CA/bill/SCR2/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SCR2
1385408,1791,SCR3,4,Passed,2021-07-16,"Veterans of the Republic of Vietnam Armed Forces Day.","Relative to veterans.",0,,2021-07-16,"Chaptered by Secretary of State. Res. Chapter 79, Statutes of 2021.",https://legiscan.com/CA/bill/SCR3/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SCR3
1385418,1791,SCR4,4,Passed,2021-05-28,"King Hùng Vương Commemorative Day.","Relative to King Hùng Vương Commemorative Day.",0,,2021-05-28,"Chaptered by Secretary of State. Res. Chapter 43, Statutes of 2021.",https://legiscan.com/CA/bill/SCR4/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SCR4
1388850,1791,SCR5,1,Introduced,2020-12-22,"State of emergency: COVID-19: termination.","Relative to terminating the state of emergency proclaimed by the Governor on March 4, 2020.",479,"Senate Governmental Organization",2021-02-10,"Re-referred to Com. on G.O.",https://legiscan.com/CA/bill/SCR5/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SCR5
1395392,1791,SCR6,4,Passed,2021-02-10,"Dr. Martin Luther King, Jr. Day.","Relative to Reverend Dr. Martin Luther King, Jr.",0,,2021-02-10,"Chaptered by Secretary of State. Res. Chapter 2, Statutes of 2021.",https://legiscan.com/CA/bill/SCR6/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SCR6
1422172,1791,SCR7,4,Passed,2021-07-16,"CHP Officer Andre Maurice Moye, Jr. Memorial Freeway.","Relative to the CHP Officer Andre Maurice Moye, Jr. Memorial Freeway.",0,,2021-07-16,"Chaptered by Secretary of State. Res. Chapter 80, Statutes of 2021.",https://legiscan.com/CA/bill/SCR7/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SCR7
1426685,1791,SCR8,4,Passed,2021-03-19,"The Lunar New Year.","Relative to the Lunar New Year.",0,,2021-03-19,"Chaptered by Secretary of State. Res. Chapter 3, Statutes of 2021.",https://legiscan.com/CA/bill/SCR8/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SCR8
1434870,1791,SCR9,4,Passed,2021-03-19,"Teen Dating Violence Awareness and Prevention Month.","Relative to Teen Dating Violence Awareness and Prevention Month.",0,,2021-03-19,"Chaptered by Secretary of State. Res. Chapter 4, Statutes of 2021.",https://legiscan.com/CA/bill/SCR9/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SCR9
1436539,1791,SCR10,4,Passed,2021-03-19,"Black History Month.","Relative to Black History Month.",0,,2021-03-19,"Chaptered by Secretary of State. Res. Chapter 5, Statutes of 2021.",https://legiscan.com/CA/bill/SCR10/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SCR10
1438481,1791,SCR11,4,Passed,2021-09-10,"Cancer Patients’ Bill of Rights.","Relative to the Cancer Patients’ Bill of Rights.",0,,2021-09-10,"Chaptered by Secretary of State. Res. Chapter 120, Statutes of 2021.",https://legiscan.com/CA/bill/SCR11/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SCR11
1438482,1791,SCR12,4,Passed,2021-07-16,"CAL-FIRE Chief William R. Clayton Memorial Highway.","Relative to the CAL-FIRE Chief William R. Clayton Memorial Highway.",0,,2021-07-16,"Chaptered by Secretary of State. Res. Chapter 81, Statutes of 2021.",https://legiscan.com/CA/bill/SCR12/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SCR12
1444465,1791,SCR13,4,Passed,2021-05-14,"Bleeding Disorders Awareness Month.","Relative to Bleeding Disorders Awareness Month.",0,,2021-05-14,"Chaptered by Secretary of State. Res. Chapter 35, Statutes of 2021.",https://legiscan.com/CA/bill/SCR13/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SCR13
1457023,1791,SCR14,4,Passed,2021-07-16,"Fire Captain Ramon Figueroa and Firefighter Patrick Jones Memorial Highway.","Relative to the Fire Captain Ramon Figueroa and Firefighter Patrick Jones Memorial Highway.",0,,2021-07-16,"Chaptered by Secretary of State. Res. Chapter 82, Statutes of 2021.",https://legiscan.com/CA/bill/SCR14/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SCR14
1459299,1791,SCR15,4,Passed,2021-07-16,"U.S. Army SP4 Dwayne M. Patterson Memorial Highway.","Relative to the U.S. Army SP4 Dwayne M. Patterson Memorial Highway.",0,,2021-07-16,"Chaptered by Secretary of State. Res. Chapter 83, Statutes of 2021.",https://legiscan.com/CA/bill/SCR15/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SCR15
1459300,1791,SCR16,4,Passed,2021-04-21,"Women in Construction Week.","Relative to Women in Construction Week.",0,,2021-04-21,"Chaptered by Secretary of State. Res. Chapter 20, Statutes of 2021.",https://legiscan.com/CA/bill/SCR16/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SCR16
1464453,1791,SCR17,4,Passed,2021-04-30,"International Day for the Elimination of Racial Discrimination.","Relative to racial discrimination.",0,,2021-04-30,"Chaptered by Secretary of State. Res. Chapter 21, Statutes of 2021.",https://legiscan.com/CA/bill/SCR17/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SCR17
1475800,1791,SCR18,4,Passed,2021-09-10,"Compassionate California.","Relative to Compassionate California.",0,,2021-09-10,"Chaptered by Secretary of State. Res. Chapter 121, Statutes of 2021.",https://legiscan.com/CA/bill/SCR18/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SCR18
1475801,1791,SCR19,4,Passed,2021-04-30,"Equal Pay Day.","Relative to Equal Pay Day.",0,,2021-04-30,"Chaptered by Secretary of State. Res. Chapter 22, Statutes of 2021.",https://legiscan.com/CA/bill/SCR19/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SCR19
1475802,1791,SCR20,4,Passed,2021-04-30,"Women and Girls in STEM Week.","Relative to Women and Girls in STEM Week.",0,,2021-04-30,"Chaptered by Secretary of State. Res. Chapter 23, Statutes of 2021.",https://legiscan.com/CA/bill/SCR20/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SCR20
1475803,1791,SCR21,4,Passed,2021-05-14,"Justice Ruth Bader Ginsburg Day.","Relative to Justice Ruth Bader Ginsburg Day.",0,,2021-05-14,"Chaptered by Secretary of State. Res. Chapter 36, Statutes of 2021.",https://legiscan.com/CA/bill/SCR21/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SCR21
1478618,1791,SCR22,4,Passed,2021-07-16,"Community Development Financial Institution (CDFI) Week.","Relative to Community Development Financial Institution (CDFI) Week.",0,,2021-07-16,"Chaptered by Secretary of State. Res. Chapter 84, Statutes of 2021.",https://legiscan.com/CA/bill/SCR22/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SCR22
1480291,1791,SCR23,4,Passed,2021-07-09,"National Military Appreciation Month.","Relative to National Military Appreciation Month.",0,,2021-07-09,"Chaptered by Secretary of State. Res. Chapter 61, Statutes of 2021.",https://legiscan.com/CA/bill/SCR23/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220SCR23
